"FIPS","State","County","X","Y","2012","2013","2014","2015","2016"
51149,"Virginia","Prince George County",1640404.662,1734227.045,"68.2","45.8","48.2","51.5","52.5"
51153,"Virginia","Prince William County",1585461.893,1896563.543,"49.6","66.5","68","69.1","69.4"
51155,"Virginia","Pulaski County",1340728.098,1665907.142,"42.7","50.6","52.3","53.1","54.1"
51157,"Virginia","Rappahannock County",1528372.041,1883439.688,"37.9","63.9","55.4","60","67.8"
51159,"Virginia","Richmond County",1666241.838,1825977.972,"56.8","36.6","36","33.4","34.4"
51161,"Virginia","Roanoke County",1393012.024,1697984.566,"43","71.3","72","71.8","71.8"
51163,"Virginia","Rockbridge County",1436054.549,1767464.309,"42.9","54.6","55.6","53.4","56"
51165,"Virginia","Rockingham County",1471173.589,1853131.421,"52.6","48.5","48.9","49.6","51.4"
51167,"Virginia","Russell County",1222483.585,1632905.456,"48","44.2","46.8","47.8","48.6"
51169,"Virginia","Scott County",1181659.323,1602179.406,"24.4","52.3","48.5","52.6","55.4"
51171,"Virginia","Shenandoah County",1489940.523,1896026.698,"44.5","47.1","48.7","49.6","46.8"
51173,"Virginia","Smyth County",1272812.077,1630310.37,"41.1","47.1","48.4","50","50.6"
51175,"Virginia","Southampton County",1660955.711,1685061.662,"44.9","55.8","52.8","55.9","57.3"
51177,"Virginia","Spotsylvania County",1581708.461,1836635.824,"54.3","61","59.9","58.3","58.7"
51179,"Virginia","Stafford County",1593460.956,1865910.319,"43.2","68","68.1","69.1","69.8"
51181,"Virginia","Surry County",1670078.514,1731435.217,"48.8","53.8","54.7","45.7","51.6"
51183,"Virginia","Sussex County",1642946.115,1704445.424,"35.2","26.8","24.7","28.2","22.6"
51185,"Virginia","Tazewell County",1265973.084,1661117.007,"61.9","51.2","50.1","50.1","52"
51187,"Virginia","Warren County",1519532.581,1907327.622,"36.4","52.3","50.5","49.3","50.2"
51191,"Virginia","Washington County",1237850.245,1611510.929,"49.5","60.7","62.3","59.2","59.9"
51193,"Virginia","Westmoreland County",1656055.089,1843192.977,"62.2","37.4","40.5","42.1","44.4"
51195,"Virginia","Wise County",1175972.341,1630930.847,"50.1","44.6","45.9","47.9","49.3"
51197,"Virginia","Wythe County",1311583.651,1644628.34,"33.6","48.5","50.5","48.2","48.8"
51199,"Virginia","York County",1696239.433,1752034.183,"49","79.4","78.3","78.5","78.5"
51510,"Virginia","Alexandria City",1616258.352,1915795.151,"43.9","80.6","82.2","81.6","81.8"
51520,"Virginia","Bristol City",1222120.615,1597141.253,"55.7","55","55.1","54.8","52.8"
51530,"Virginia","Buena Vista City",1445710.523,1759556.916,"54.7","34.4","37","42.1","37.6"
51540,"Virginia","Charlottesville City",1514326.824,1806985.039,"37.9","76.8","74.8","75.2","75.9"
51550,"Virginia","Chesapeake City",1731568.728,1694759.535,"51.4","68.2","69.5","70.2","69.6"
51570,"Virginia","Colonial Heights City",1623811.322,1739869.115,"56.7","54.9","50.4","55.2","55.3"
51580,"Virginia","Covington City",1390441.431,1755400.214,"43.7","50.2","48.7","41.1","39.3"
51590,"Virginia","Danville City",1463355.628,1632109.561,"55.4","55.3","57.3","59.7","62.9"
51595,"Virginia","Emporia City",1624143.501,1674906.52,"60.2","44.1","47.3","55.7","51.8"
51600,"Virginia","Fairfax City",1597510.11,1916180.732,"69.2","84.6","84.7","80.7","81.5"
51610,"Virginia","Falls Church City",1607210.952,1921661.41,"48.6","83.8","85.7","86.8","87.9"
51620,"Virginia","Franklin City",1676303.202,1683927.061,"30.6","50.1","57.8","61.1","59.8"
51630,"Virginia","Fredericksburg City",1593702.528,1852059.96,"34.7","59","59.7","67.6","65.6"
51640,"Virginia","Galax City",1330087.373,1619263.778,"43.1","47.6","51","45.5","42.1"
51650,"Virginia","Hampton City",1717605.117,1735088.898,"40.9","66.1","68","68.1","68.5"
51660,"Virginia","Harrisonburg City",1472787.865,1845021.532,"53.3","58.4","57.4","58.2","58.1"
51670,"Virginia","Hopewell City",1631867.742,1744490.814,"59.3","38.6","39.3","42","40.5"
51678,"Virginia","Lexington City",1436877.617,1763834.091,"75.3","66.1","71.7","61.6","76.7"
51680,"Virginia","Lynchburg City",1466332.778,1725627.038,"59.4","64","65.7","65.9","67.2"
51683,"Virginia","Manassas City",1584048.852,1901443.401,"23.9","47.6","48.9","51.8","50.8"
51685,"Virginia","Manassas Park City",1587033.287,1904615.119,"35.3","55.4","54.7","59.9","57.6"
51690,"Virginia","Martinsville City",1421799.935,1636136.484,"36.9","57.9","58.8","56.3","57.7"
51700,"Virginia","Newport News City",1702968.965,1737731.396,"27","64.8","65.6","64.4","65.4"
51710,"Virginia","Norfolk City",1730261.754,1719321.773,"37.9","61.2","64.6","66","66.9"
51720,"Virginia","Norton City",1176211.402,1625932.365,"32.1","54.6","57.7","66.1","66.9"
51730,"Virginia","Petersburg City",1625527.449,1733268.28,"33.7","36.9","35.5","37.7","43"
51735,"Virginia","Poquoson City",1716542.533,1743450.717,"14.9","77.6","74.2","78.1","72.2"
51740,"Virginia","Portsmouth City",1723227.177,1712308.886,"53.8","61.5","61.6","61.1","62.4"
51750,"Virginia","Radford City",1353126.639,1674729.088,"50.5","74.2","71.5","75.3","77"
51760,"Virginia","Richmond City",1611344.221,1767745.306,"68.1","63.2","64.1","65.7","66"
51770,"Virginia","Roanoke City",1402346.68,1700671.94,"47.3","55.7","56.7","56","57.6"
51775,"Virginia","Salem City",1393922.749,1700093.235,"47.1","68.9","67.2","65.5","68.3"
51790,"Virginia","Staunton City",1462544.758,1811357.668,"55.6","54.2","62.5","55.8","61"
51800,"Virginia","Suffolk City",1701943.473,1690601.23,"48.1","62.1","64.9","66.4","67"
51810,"Virginia","Virginia Beach City",1752695.578,1705589.886,"39.8","73.5","74.7","75.9","76.1"
51820,"Virginia","Waynesboro City",1477903.628,1803796.554,"50","45.2","46.6","47.4","48.6"
51830,"Virginia","Williamsburg City",1683120.473,1752365.459,"35.6","80.4","79.4","73.8","73.9"
51840,"Virginia","Winchester City",1517023.255,1936981.425,"45.2","57","56.2","56.8","56.1"
53001,"Washington","Adams County",-1708067.497,2869607.491,"55.7","36.5","37","38.8","37.1"
53003,"Washington","Asotin County",-1626463.115,2760312.775,"53.8","51","54","60.4","63.7"
53005,"Washington","Benton County",-1798792.962,2807035.685,"36.8","62.9","65.3","64.9","65.6"
53007,"Washington","Chelan County",-1835485.215,3002630.581,"46","47.2","48.7","46.7","47.2"
53009,"Washington","Clallam County",-2069657.541,3089977.927,"54.8","60.9","62.1","62.6","60.1"
53011,"Washington","Clark County",-2034596.159,2817659.732,"38.2","64.7","65.1","64.3","64.4"
53013,"Washington","Columbia County",-1676881.294,2784017.319,"58.1","62.3","66.9","62.2","70.7"
53015,"Washington","Cowlitz County",-2036651.594,2866090.74,"51.4","59.8","59.1","58.8","57.9"
53017,"Washington","Douglas County",-1771587.719,2970958.435,"34.6","49.2","49.8","50","50.7"
53019,"Washington","Ferry County",-1666326.898,3028126.509,"58.1","48.4","49.6","55.5","57.7"
53021,"Washington","Franklin County",-1745047.354,2827475.186,"36","40.4","41.8","43.1","42.6"
53023,"Washington","Garfield County",-1646268.158,2792058.568,"58.6","66.5","78.9","71.4","68"
53025,"Washington","Grant County",-1768325.465,2909607.068,"37.3","42.9","43.9","43.9","44.5"
53027,"Washington","Grays Harbor County",-2087169.051,2991354.659,"53.8","51","50.8","51.9","54"
53029,"Washington","Island County",-1966833.756,3072712.889,"46.5","69.8","68","68.9","69"
53031,"Washington","Jefferson County",-2055207.262,3051060.052,"52.6","65.5","65.9","67.6","67.7"
53033,"Washington","King County",-1933123.128,2985990.787,"37.5","77.4","77.6","77.6","78.2"
53035,"Washington","Kitsap County",-1992628.451,3016967.325,"46.6","68.1","68.3","69.7","71.1"
53037,"Washington","Kittitas County",-1860940.347,2924441.184,"27.2","64","61.7","63.7","67.1"
53039,"Washington","Klickitat County",-1904879.095,2792774.974,"63.7","55.2","54","57.8","60.1"
53041,"Washington","Lewis County",-2003620.423,2901094.505,"47.1","53.4","55","53.7","55.2"
53043,"Washington","Lincoln County",-1682214.185,2930705.876,"36.6","60.6","55.9","54.4","52.9"
53045,"Washington","Mason County",-2038587.635,2999806.202,"38.2","52.4","53.8","53.6","55"
53047,"Washington","Okanogan County",-1752867.762,3058618.048,"19.7","44.6","47.5","45.7","49"
53049,"Washington","Pacific County",-2101231.382,2926929.051,"32","52","50","52.5","52.9"
53051,"Washington","Pend Oreille County",-1574425.299,3013613.148,"31.9","51.6","60.5","59.3","59.9"
53053,"Washington","Pierce County",-1969286.001,2942916.74,"46.3","61.9","62.7","62.7","62.9"
53055,"Washington","San Juan County",-1983201.375,3125021.905,"39.4","60.3","62.4","63.1","65"
53057,"Washington","Skagit County",-1898460.833,3089706.751,"36","59.6","58.8","57.7","57.4"
53059,"Washington","Skamania County",-1984848.103,2831635.706,"38.5","67.1","61.9","65.8","64.8"
53061,"Washington","Snohomish County",-1908743.781,3043104.312,"59.7","67","67.7","67.9","68.7"
53063,"Washington","Spokane County",-1606337.908,2917916.444,"33.9","70.1","69.8","68.7","69.7"
53065,"Washington","Stevens County",-1620080.404,3008983.014,"48.2","57","57.8","56.5","57.7"
53067,"Washington","Thurston County",-2025368.461,2947466.3,"50.1","70.4","70.5","70.5","70.7"
53069,"Washington","Wahkiakum County",-2088794.162,2892808.637,"47.4","57.4","57.1","48.7","46.9"
53071,"Washington","Walla Walla County",-1721569.63,2786876.874,"44.2","61.4","63.6","64.7","63.6"
53073,"Washington","Whatcom County",-1887486.698,3126214.373,"46.7","70.7","70.6","71.2","71"
53075,"Washington","Whitman County",-1632959.095,2842426.246,"26.4","83.9","85.5","85.7","84.5"
53077,"Washington","Yakima County",-1884382.749,2854150.77,"35.6","41.5","41.3","40.5","40.7"
54001,"West Virginia","Barbour County",1363554.584,1904822.789,"27.6","34.8","38.1","36.6","36.7"
54003,"West Virginia","Berkeley County",1523121.264,1971372.329,"62","51.5","54","54.1","53.8"
54005,"West Virginia","Boone County",1237814.756,1758586.578,"50","36.2","37.3","36.8","40"
54007,"West Virginia","Braxton County",1310840.99,1846926.185,"34.1","36.2","39.2","38.8","38.1"
54009,"West Virginia","Brooke County",1294492.84,2022929.839,"47.8","54.8","59.7","60.5","62.3"
54011,"West Virginia","Cabell County",1185759.528,1795938.607,"33.2","60.7","63.3","64","65.3"
54013,"West Virginia","Calhoun County",1274478.73,1857390.209,"43.6","31.8","31.1","34.9","28.6"
54015,"West Virginia","Clay County",1284743.833,1815780.539,"45.7","35.2","33.6","39.8","37.7"
54017,"West Virginia","Doddridge County",1301653.502,1910050.185,"34.2","42.6","41.2","36.8","35.1"
54019,"West Virginia","Fayette County",1291852.933,1767655.85,"40.3","42.1","44.1","46.1","47.5"
54021,"West Virginia","Gilmer County",1295165.507,1869902.771,"40","40.8","50.6","51.8","53.1"
54023,"West Virginia","Grant County",1432264.469,1913616.709,"49.1","31.6","26.5","29.7","33.7"
54025,"West Virginia","Greenbrier County",1347254.648,1767353.557,"49","45.9","47.8","48.7","49.6"
54027,"West Virginia","Hampshire County",1476981.123,1945927.229,"39.7","30.4","29.3","30.1","28.2"
54029,"West Virginia","Hancock County",1290225.113,2050386.631,"30","59.6","55.6","54","56.5"
54031,"West Virginia","Hardy County",1462694.697,1908032.105,"46.2","36.3","34.2","39.2","36.7"
54033,"West Virginia","Harrison County",1329015.139,1916161.457,"32.9","52.9","56","56.2","57.1"
54035,"West Virginia","Jackson County",1227296.869,1849010.747,"35.2","55.8","57.5","55.4","55.7"
54037,"West Virginia","Jefferson County",1540247.38,1956911.497,"53.5","60.5","59.2","61","60.9"
54039,"West Virginia","Kanawha County",1248201.79,1795739.978,"29.6","57.3","58.7","58.8","59.2"
54041,"West Virginia","Lewis County",1323938.678,1882650.824,"42.6","41.1","42.3","49.1","48.5"
54043,"West Virginia","Lincoln County",1204390.574,1770898.492,"30.1","40.2","39.8","41","42.9"
54045,"West Virginia","Logan County",1221701.597,1734554.266,"30.4","37.9","42.2","43.8","44.1"
54047,"West Virginia","Mcdowell County",1253566.396,1687978.492,"54.6","30","28.8","26.3","26.6"
54049,"West Virginia","Marion County",1336346.909,1943122.147,"64","55.8","55.8","57.2","57.8"
54051,"West Virginia","Marshall County",1294707.942,1976028.343,"100","55.9","56.4","56","55"
54053,"West Virginia","Mason County",1198413.316,1837359.461,"47.8","53.7","56.3","55.2","56.8"
54055,"West Virginia","Mercer County",1300125.813,1698264.065,"45.1","49.7","51.5","52.9","55.6"
54057,"West Virginia","Mineral County",1447341.374,1951614.004,"57.1","39.9","49.3","48.6","44.3"
54059,"West Virginia","Mingo County",1206178.921,1720396.176,"37.3","35.4","38.7","40","39.2"
54061,"West Virginia","Monongalia County",1350699.787,1959197.776,"61.5","69.6","70.2","73.5","72.1"
54063,"West Virginia","Monroe County",1345865.977,1723197.083,"50.9","45.6","40.7","41.3","42.1"
54065,"West Virginia","Morgan County",1501884.099,1978349.929,"53.6","43","41.7","41.9","46"
54067,"West Virginia","Nicholas County",1311268.885,1800627.417,"33.1","39.5","43.9","45.2","43.5"
54069,"West Virginia","Ohio County",1294167.135,2002786.432,"49.1","63.5","65.2","66.1","65.4"
54071,"West Virginia","Pendleton County",1427489.357,1864438.437,"42.6","46.9","45.8","42.5","47.1"
54073,"West Virginia","Pleasants County",1261607.333,1915191.247,"40.2","46.2","51.8","51.5","51.6"
54075,"West Virginia","Pocahontas County",1378205.378,1816237.449,"48.1","47.5","49.4","45.1","42.1"
54077,"West Virginia","Preston County",1385413.786,1946823.68,"46","37.5","39.8","42","42.2"
54079,"West Virginia","Putnam County",1212726.84,1809882.281,"52.9","61.9","64.1","63.9","62.4"
54081,"West Virginia","Raleigh County",1281918.487,1736878.053,"18.2","46.6","47.5","50.2","51.8"
54083,"West Virginia","Randolph County",1381105.214,1867124.342,"43.4","38.2","40.3","40.7","40.8"
54085,"West Virginia","Ritchie County",1273217.53,1895127.718,"39.4","44.9","45.2","42.4","41.7"
54087,"West Virginia","Roane County",1257108.312,1839934.89,"50.3","23.2","24.2","29.2","35.8"
54089,"West Virginia","Summers County",1317582.555,1729447.166,"33.1","47.1","46.9","47","48.1"
54091,"West Virginia","Taylor County",1356170.287,1926659.922,"42.4","46.1","46.1","47.6","49.3"
54093,"West Virginia","Tucker County",1400892.182,1909096.143,"42.7","44.1","46.6","53.9","52.2"
54095,"West Virginia","Tyler County",1283161.73,1929358.59,"41","41.9","43.2","42.3","45.1"
54097,"West Virginia","Upshur County",1348482.639,1875559.148,"49.6","39","39","41.2","41.5"
54099,"West Virginia","Wayne County",1174285.609,1763155.466,"40.7","52.1","50.3","49.4","48.3"
54101,"West Virginia","Webster County",1339894.375,1828331.821,"41.9","30.1","33.3","34.7","37.8"
54103,"West Virginia","Wetzel County",1301405.283,1948184.975,"46.2","43.3","43.7","43.9","43"
54105,"West Virginia","Wirt County",1249192.815,1873699.746,"39.7","46.2","42.4","47.3","47.6"
54107,"West Virginia","Wood County",1234436.881,1892845.955,"47.2","60.1","62.1","61.2","60.8"
54109,"West Virginia","Wyoming County",1258731,1714945.02,"38.6","35.2","37.4","34.9","39.2"
55001,"Wisconsin","Adams County",497718.7407,2347198.342,"57.4","45.9","48","48.7","46.9"
55003,"Wisconsin","Ashland County",410615.2469,2605339.172,"55.2","66.7","68.1","67.7","66.2"
55005,"Wisconsin","Barron County",324755.9462,2499937.256,"38.7","55.5","55.5","56.8","53.9"
55007,"Wisconsin","Bayfield County",369173.8154,2624239.463,"53.6","62.5","62.4","62.8","65.2"
55009,"Wisconsin","Brown County",634041.5327,2411429.775,"34","65.2","65.9","66.8","67.5"
55011,"Wisconsin","Buffalo County",337271.1667,2384193.742,"66.1","56.5","57.5","58.8","59.4"
55013,"Wisconsin","Burnett County",282254.3572,2547021.862,"49.7","54.7","56.8","56.6","55.9"
55015,"Wisconsin","Calumet County",620481.6715,2368831.962,"31","66.4","69.2","68.7","71.3"
55017,"Wisconsin","Chippewa County",371116.6493,2462656.682,"39","60.6","61.8","60.8","62.1"
55019,"Wisconsin","Clark County",425713.2708,2428236.573,"40.8","44.9","44.9","45.1","43.6"
55021,"Wisconsin","Columbia County",536444.2902,2293674.174,"35","60.9","63.5","63.6","64.8"
55023,"Wisconsin","Crawford County",409438.3278,2260383.025,"44.4","51.8","54.1","56.5","56.5"
55025,"Wisconsin","Dane County",532797.4982,2248702.063,"29.8","79.2","80","80.3","81.3"
55027,"Wisconsin","Dodge County",587193.3634,2291673.473,"42.3","56.3","56.5","56.6","57.4"
55029,"Wisconsin","Door County",683657.5874,2471404.365,"64.4","59.4","60.9","61.6","64.2"
55031,"Wisconsin","Douglas County",314631.9082,2611612.15,"42.6","68.2","69","69.8","70.1"
55033,"Wisconsin","Dunn County",323277.799,2446752.915,"69.7","65.8","66","68.2","69.3"
55035,"Wisconsin","Eau Claire County",372543.9341,2424558.59,"41.8","71","71.9","72.2","73.3"
55037,"Wisconsin","Florence County",590468.885,2563630.036,"24.4","56","54.2","56.6","61.9"
55039,"Wisconsin","Fond Du Lac County",601806.3541,2330637.828,"35.8","57","58.6","58.6","59.9"
55041,"Wisconsin","Forest County",563107.3019,2541322.869,"49.9","47.7","52.1","48.6","54.7"
55043,"Wisconsin","Grant County",429874.2084,2219848.247,"35.5","60.5","62.1","62","63.8"
55045,"Wisconsin","Green County",520814.7019,2204474.634,"59.1","60.9","63.5","64.2","64.2"
55047,"Wisconsin","Green Lake County",556937.5457,2332429.45,"41.2","49.8","50.8","52.6","54.1"
55049,"Wisconsin","Iowa County",475270.4926,2237398.67,"46.5","64.6","64.6","65.4","66.4"
55051,"Wisconsin","Iron County",444624.0335,2599419.235,"61.7","66.5","64.7","67","64.2"
55053,"Wisconsin","Jackson County",413011.2334,2381205.466,"35.4","51.2","50.6","51.5","47.9"
55055,"Wisconsin","Jefferson County",585109.7615,2247244.376,"38","60.3","62.2","62.4","64.7"
55057,"Wisconsin","Juneau County",470638.0072,2340414.394,"57.2","50.2","50.2","50.7","50.7"
55059,"Wisconsin","Kenosha County",648507.9861,2202564.888,"67.9","60.2","61.4","61.2","61.2"
55061,"Wisconsin","Kewaunee County",664138.7361,2421182.156,"46.5","56.1","56.8","57.9","59"
55063,"Wisconsin","La Crosse County",390718.8608,2333943.079,"37.5","73.4","74.7","75.8","77.2"
55065,"Wisconsin","Lafayette County",477884.1677,2199503.857,"48.2","56.5","57.6","58.1","60.3"
55067,"Wisconsin","Langlade County",542936.7485,2494686.157,"31","51.4","52","56.4","56.1"
55069,"Wisconsin","Lincoln County",490517.3607,2499414.671,"45.5","53","54.8","54.8","55.8"
55071,"Wisconsin","Manitowoc County",652573.3434,2375811.247,"37.1","60.6","61.4","61.8","61.8"
55073,"Wisconsin","Marathon County",491848.2719,2450543.139,"51.1","60.1","60","61.5","63"
55075,"Wisconsin","Marinette County",623067.1075,2514368.59,"45.4","56.9","58.8","60.1","60.5"
55077,"Wisconsin","Marquette County",528493.3027,2332571.341,"46.4","45.7","48","49.8","50.3"
55078,"Wisconsin","Menominee County",573476.7747,2468208.716,"54.7","62.7","65.5","58.2","55.3"
55079,"Wisconsin","Milwaukee County",650557.9878,2250981.743,"42.4","61.5","62.6","62.8","63.8"
55081,"Wisconsin","Monroe County",430203.9243,2340442.335,"52.9","55.6","57.1","58","59"
55083,"Wisconsin","Oconto County",607931.2578,2473327.127,"46.1","57.9","58.6","60.1","59.3"
